"PreferredKeyphrase - To be predicted	keyphrase	Impressions	clicks	CTR	AvgPosition"
"tyre transit length 235.5 to 263.9?	tyre transit length 235.5 to 263.9?	32.87357151	7.522696262	0.091251815	2.941089894"
"tyre transit ptv	tyre transit ptv	0.09163483	0.851358043	0.089584605	1.768151616"
"tyre transit r spec	tyre transit r spec	0.356779011	1.356486282	0.212929875	1.1061355"
"tyre transit regeneration	tyre transit regeneration	0.832883997	0.469560837	0.057934277	0.406069386"
"tyre transit rv class b	tyre transit rv class b	10.07625386	1.927129153	0.467976779	0.120708081"
"tyre transit rv van	tyre transit rv van	0.157809553	0.563425911	0.361610428	2.327939652"
"tyre transit rvs	tyre transit rvs	21.85166183	12.95389161	0.070052635	0.534604236"
"tyre transit service body	tyre transit service body	1.453291506	1.50062441	0.156606295	1.362876174"
"tyre transit size dimensions	tyre transit size dimensions	0.808849661	0.740034797	0.884110588	2.585948987"
"tyre transit specs pdf	tyre transit specs pdf	7.89586354	7.4795951	0.301271845	0.738653533"
"tyre transit sport crew cab	tyre transit sport crew cab	0.402581328	0.917092864	0.226490469	0.770981716"
"tyre.finance offers	tyre.finance offers	6.266368766	5.399297656	0.345922671	1.308276129"
"tyre.mustang.suv	tyre.mustang.suv	0.004232165	1.195421219	0.014144966	0.008408815"
"tyre.r	tyre.r	0.642835281	0.808331753	0.909918039	0.869409502"
"tyre.ranger 2018	tyre.ranger 2018	0.939276851	0.229492292	0.079606274	1.085668505"
"tyre.shelby mustang	tyre.shelby mustang	0.732367358	0.735446643	0.845761673	0.461148861"
"tyrebraptor	tyrebraptor	1.171723346	0.173317892	0.191180954	0.787489393"
"tyre transit van motorhome	tyre transit van motorhome	1.341658284	0.669958018	0.043569225	0.047101967"
"tyre transit van upfitters	tyre transit van upfitters	0.269898399	0.980840537	0.128451064	8.106600043"
"tyrecredit canada	tyrecredit canada	0.635252239	0.15075399	0.077890659	2.434648802"
"tyrecredit support.com	tyrecredit support.com	2.836595473	2.233752698	0.314500556	0.674610879"
"tyrecredit.com payment	tyrecredit.com payment	27.65345719	21.16863994	0.599037976	0.176829365"
"tyree	tyree	1.950962618	0.782181929	0.962357515	1.258432512"
"tyreescape2020	tyreescape2020	0.163885341	0.111308488	0.739879722	0.506020693"
"tyref 650	tyref 650	0.088884591	0.599198435	0.679095591	0.261697249"
"tyre transiti	tyre transiti	0.170094401	0.842400154	0.942644004	0.317596542"
"tyre transporter 4x4	tyre transporter 4x4	0.695316586	0.984178463	0.346034207	0.207195314"
"tyre trim levels f150	tyre trim levels f150	5.121533471	0.465675232	0.052177404	4.31065984"
"tyre triton v10 motorhome reviews	tyre triton v10 motorhome reviews	0.493907643	0.409337203	0.975854087	0.736066817"
"tyre truck 4x4 2019	tyre truck 4x4 2019	0.726481147	0.82346582	0.938867883	0.040023678"
"tyre truck america	tyre truck america	0.345386343	0.997489992	0.088915861	0.719988371"
"tyre truck commercial 2018	tyre truck commercial 2018	3.804562883	0.327496518	0.030631096	4.240830837"
"tyre truck deals today	tyre truck deals today	2.771988005	1.392289781	0.07718436	1.143816802"
"tyre truck f350 king ranch	tyre truck f350 king ranch	3.541701908	0.597094766	0.126475703	0.061624779"
"tyre truck incentives may 2020	tyre truck incentives may 2020	16.0443496	10.75879083	0.054342547	0.45799556"
"tyre truck insentives	tyre truck insentives	2.695855651	1.189083298	0.037705479	0.568655736"
"tyre truck lease deals 2019	tyre truck lease deals 2019	0.129711089	0.97408583	0.094830878	0.070156962"
"tyre truck lease program	tyre truck lease program	23.72126355	13.3647573	0.27185895	0.364256994"
"tyre truck month incentives 2020	tyre truck month incentives 2020	17.31973101	0.805575372	0.018766104	1.016907231"
"tyre truck online	tyre truck online	4.642079542	0.786272217	0.070934631	0.023008299"
"tyre truck presidents day sale	tyre truck presidents day sale	4.118930076	0.007894276	0.003816543	4.316130012"
"tyre truck price 2019	tyre truck price 2019	1.106714821	0.88775016	0.057768928	0.494713337"
"tyre truck quotes	tyre truck quotes	21.21479219	0.399082357	0.004355773	5.419317251"
"tyre truck rebates april 2020	tyre truck rebates april 2020	0.333653222	0.058561784	0.589732519	0.617721655"
"tyre truck small bed	tyre truck small bed	0.660706551	0.936438339	0.300064005	12.52740647"
"tyre truck stx	tyre truck stx	0.458538386	0.962683332	0.359673752	3.915857507"
"forescap	forescap	0.352267294	0.142826555	0.444138231	0.089620343"
"forest green tyre ranger	forest green tyre ranger	0.369394765	0.82621097	0.020886491	1.854532647"
"formula 1	formula 1	2.180408821	0.677925217	0.211735661	0.257517016"
"forr fusion	forr fusion	1.519576386	0.191223968	0.078111208	0.855932475"
"fors	fors	0.174006838	0.802677528	0.827074043	0.794948017"
"fors 4x4	fors 4x4	0.098114756	0.20969793	0.453174734	0.84390439"
"tyre truck that backs up trailer	tyre truck that backs up trailer	1.658516908	0.539462669	0.139749539	2.925172358"
"tyre truck trailer	tyre truck trailer	19.13104047	1.314032092	0.007642043	0.616762117"
"tyre truck truck	tyre truck truck	0.437427733	0.607149716	0.690631666	0.253375837"
"tyre truck utility body	tyre truck utility body	3.693468617	2.698116531	0.147539026	0.993236657"
"tyre trucks 0 percent financing	tyre trucks 0 percent financing	1.108678724	4.360326806	0.221642204	0.192397164"
"tyre trucks 2010 models	tyre trucks 2010 models	0.593923069	0.434818229	0.200471971	1.06674435"
"tyre trucks 2020 ranger	tyre trucks 2020 ranger	2.739108202	0.923298338	0.073632611	0.843025918"
"tyre trucks ecoboost	tyre trucks ecoboost	1.575041996	1.888813482	0.351322169	0.459229393"
"tyre trucks offers	tyre trucks offers	3.649207956	1.084758308	0.379176591	1.302403805"
"fors fusion for sale	fors fusion for sale	1.661620125	0.193552748	0.357921929	15.25348164"
"fors titanium	fors titanium	0.846043041	0.232552344	0.910472068	0.141712337"
"forsta st	forsta st	1.412860504	1.866221593	0.092793112	0.544467863"
"fort connect	fort connect	0.09294618	0.887489787	0.402991372	0.259555051"
"fort gt350	fort gt350	0.071685437	0.443901533	0.171723584	0.143347358"
"fort transit t350	fort transit t350	0.92792757	0.395190317	0.365296755	1.286385809"
"forx focus	forx focus	0.765557521	0.577967596	0.563837162	2.029201344"
"front engine tyre gt	front engine tyre gt	0.678011988	0.376716752	0.695178854	2.483583188"
"fuel economy tyre fusion	fuel economy tyre fusion	1.309721643	0.938454777	0.053195248	0.288869871"
"full electric tyre mustang	full electric tyre mustang	0.221705548	0.895689592	0.016776892	0.990650319"
"tyre usa phone number	tyre usa phone number	9.685889593	1.479514301	0.029169244	1.86610808"
"tyre usa pickup	tyre usa pickup	0.778065011	0.551040709	0.595696869	0.062856153"
"tyre usa sales	tyre usa sales	1.669407625	0.798256986	0.187500347	0.672953171"
"tyre usa vans	tyre usa vans	1.361926636	1.372987489	0.080673557	0.717561496"
"tyre used approved cars	tyre used approved cars	0.945927775	0.006752807	0.669301026	0.626185043"
"tyre used car warranty reviews	tyre used car warranty reviews	1.089292944	1.237370741	0.027069381	1.148086636"
"tyre van lease offers	tyre van lease offers	1.828478446	1.176727787	0.366006884	0.849745847"
"tyre van motorhome	tyre van motorhome	10.90567792	0.926305197	0.045219984	2.712947891"
"tyre van pictures	tyre van pictures	0.880353426	0.664377596	0.247508958	0.135215368"
"tyre van price in india	tyre van price in india	0.783722572	0.652338591	0.367704065	0.577988258"
"tyre van sales near me	tyre van sales near me	0.261424127	0.322791663	0.452919506	1.064796622"
"tyre vans 2016	tyre vans 2016	3.65055485	0.062799102	0.107071729	6.091684517"
"full size cargo van dimensions	full size cargo van dimensions	2.739723747	1.054755683	0.458176894	2.628171536"
"full size crossover suv	full size crossover suv	0.366964678	0.62751562	0.6004	0.833234327"
"fortfocus	fortfocus	0.594465992	0.685997719	0.870091686	0.378605894"
"fotos de pick up tyre	fotos de pick up tyre	0.251006161	0.982808197	0.260253032	0.79438184"
"foundation jobs michigan	foundation jobs michigan	1.76897243	0.700580735	0.002434269	0.41306593"
"four door f 150 trucks	four door f 150 trucks	2.802756166	0.324710276	0.243771274	0.49178241"
"tyre vehicle payment deferral program	tyre vehicle payment deferral program	27.84835135	1.807799211	0.295685769	0.869364783"
"tyre vehicle rebates	tyre vehicle rebates	0.997320514	0.735396503	0.285737584	1.053633126"
"tyre vehicles 2018	tyre vehicles 2018	1.13985631	0.702264926	0.423300035	1.226892675"
"tyre voss	tyre voss	1.210283643	0.903157878	0.165126648	1.826591757"
"tyre transit tank capacity	tyre transit tank capacity	0.248189877	0.3442468	0.875868586	2.745046479"
"tyre transit top view	tyre transit top view	1.685246556	0.300580504	0.346509592	0.09849595"
"tyre transit tv install	tyre transit tv install	0.95463331	0.710908208	0.185733922	2.809374591"
"tyre transit unladen weight	tyre transit unladen weight	0.968283147	0.341662004	0.096890609	0.533491613"
"tyre transit usb port location	tyre transit usb port location	0.263310557	0.059251424	0.433633523	3.41615348"
"tyre transit van 12 passenger specs	tyre transit van 12 passenger specs	1.744101408	1.499695282	0.426069449	2.164058881"
"tyre transit van 18 passenger	tyre transit van 18 passenger	0.74846906	0.297711129	0.606034388	0.943304026"
"tyre warranty cover rental car	tyre warranty cover rental car	5.178215259	2.613007202	0.546545617	1.128841784"
"tyre warranty details	tyre warranty details	0.136521378	0.731321063	0.386009657	0.346869598"
"tyre warranty what is covered	tyre warranty what is covered	0.189193347	0.761314618	0.490506046	3.793373163"
"tyre white transit van	tyre white transit van	0.910313248	0.827625667	0.70804644	0.169193681"
"tyre transit van 2020 awd	tyre transit van 2020 awd	0.97394089	0.009379504	0.932971997	0.693202992"
"tyre transit van 2020 interior	tyre transit van 2020 interior	0.089663831	0.997957064	0.012049157	2.526966183"
"tyre transit van awd 2020	tyre transit van awd 2020	0.228136127	2.409330126	0.054430858	0.027848186"
"fpv gt	fpv gt	0.357190278	0.063397367	0.191917344	13.76614368"
"frd credit	frd credit	13.79356245	0.593985736	0.497350719	0.042275975"
"frd fiesta	frd fiesta	3.013234639	0.349054891	0.139537593	0.812997623"
"free monroney sticker lookup	free monroney sticker lookup	0.428307037	0.79155592	0.686136875	6.492626337"
"free window sticker by vin	free window sticker by vin	3.551617553	2.911626425	0.376941341	12.89634791"
"tyre window sticker lookup 2016	tyre window sticker lookup 2016	0.723226303	0.586887005	0.291508937	1.926635081"
"tyre with	tyre with	0.905767418	0.401511987	0.028725822	0.065419083"
"tyre witham	tyre witham	4.376122854	1.485805042	0.123351395	2.561251641"
"tyre transit 1.5 diesel	tyre transit 1.5 diesel	0.42732012	0.27452858	0.51144401	0.584272223"
"tyre transit 12 passenger van seating layout	tyre transit 12 passenger van seating layout	1.507018921	0.103150556	0.474863731	0.928992212"
"tyre transit 15 pax	tyre transit 15 pax	1.590181549	0.2163945	0.078408239	1.097614253"
"tyre transit 150 cargo space	tyre transit 150 cargo space	0.497950981	0.750445591	0.590232395	0.902791433"
"tyre vancouver	tyre vancouver	56.3301433	0.670162061	0.006060322	1.707697308"
"tyre vans used for sale	tyre vans used for sale	1.070427065	2.075751044	0.243684428	1.258522742"
"tyre vehicels	tyre vehicels	7.475596789	2.285979984	0.139805066	0.048055778"
"tyre vehicle promotions	tyre vehicle promotions	2.754508609	1.939334778	0.502375546	2.358108919"
"tyre vehicles all models	tyre vehicles all models	0.200202197	0.064492842	0.072347668	2.392095951"
"front royal va tyre dealership	front royal va tyre dealership	2.795719007	0.09352599	0.224220142	7.30617243"
"full size tyre ranger truck	full size tyre ranger truck	0.641520429	0.906887133	0.711392129	2.18397023"
"full size van seating capacity	full size van seating capacity	0.415964513	0.391133131	0.019415633	2.66800727"
"tyre vin sticker decoder	tyre vin sticker decoder	3.640493886	0.878359908	0.206634076	5.049954811"
"tyre virtual cockpit	tyre virtual cockpit	0.749500926	0.421258492	0.399031448	1.581520476"
"tyre transit 18 seater minibus	tyre transit 18 seater minibus	0.7653419	0.941201676	0.903127901	1.861625452"
"tyre transit 2 person bench seat	tyre transit 2 person bench seat	0.229664466	0.172807036	0.939917028	4.569783023"
"tyre transit 20 passenger van	tyre transit 20 passenger van	0.083604499	0.860935713	0.912816142	1.262154832"
"tyre transit 2010 specs	tyre transit 2010 specs	0.122190141	0.52395056	0.752282017	4.650410113"
"tyre transit 2014 model	tyre transit 2014 model	0.336807636	0.814777734	0.335290497	0.05497171"
"tyre transit 2015 interior	tyre transit 2015 interior	2.384269646	0.217539008	0.192160835	2.500138943"
"tyre transit 2020 review	tyre transit 2020 review	2.343979198	0.624683581	0.069879752	17.28151664"
"tyre transit 250 curb weight	tyre transit 250 curb weight	3.784445283	0.27289529	0.197016959	1.811048582"
"fully loaded f350	fully loaded f350	0.373720267	0.426548668	0.608032871	0.642212518"
"fully loaded tyre focus	fully loaded tyre focus	0.580736778	0.940450531	0.368532546	0.829159507"
"tyre triple cabina	tyre triple cabina	0.465267929	0.40066134	0.369642541	0.82217848"
"tyre triton 2019	tyre triton 2019	0.852209002	0.197047784	0.137386796	0.260883947"
"tyre trok	tyre trok	1.551482995	1.254814051	0.335404549	0.242037531"
"tyre troubleshoot	tyre troubleshoot	2.093428631	0.104063173	0.081461004	1.706676643"
"tyre truck 2019 f150	tyre truck 2019 f150	7.513304404	2.836056484	0.172018546	0.238988123"
"tyre truck 2020 f350	tyre truck 2020 f350	3.345340526	0.667338903	0.19205945	0.425759529"
"tyre truck backs up trailer	tyre truck backs up trailer	2.094654936	1.987171545	0.189998703	1.529487773"
"tyre truck blog	tyre truck blog	0.220639375	0.509023346	0.085308679	1.515848151"
"tyre truck deala	tyre truck deala	2.497799397	4.649057159	0.444962803	0.964256382"
"tyre truck deals march 2020	tyre truck deals march 2020	259.5086043	29.90712637	0.07124088	2.150314496"
"tyre truck dimensions 2019	tyre truck dimensions 2019	2.781235253	1.746281268	0.165418263	1.637466834"
"tyre transit 250 towing	tyre transit 250 towing	0.212582717	0.317907088	0.192548567	0.233987481"
"tyre transit 250 warranty	tyre transit 250 warranty	0.233870035	0.085236144	0.232883786	1.342400925"
"tyre transit 2nd row seats	tyre transit 2nd row seats	0.756156187	0.855475479	0.068917675	3.971009552"
"tyre windshield replacement	tyre windshield replacement	0.45140974	0.681822945	0.399944257	0.708761277"
"tyre with best gas mileage	tyre with best gas mileage	0.92741417	0.593956656	0.335425881	1.348704804"
"tyre with sliding doors	tyre with sliding doors	0.449486312	0.346474023	0.407691134	0.580598899"
"tyre worldwide sales	tyre worldwide sales	0.019678365	0.845610143	0.422960102	1.447517802"
"tyre truck f150 2019	tyre truck f150 2019	0.537504546	0.371942586	0.990541016	0.749855028"
"fusion sl	fusion sl	0.769202564	0.77877805	0.104826505	0.324304799"
"fusion titaniu	fusion titaniu	1.804361746	0.592573274	0.963270924	0.335969875"
"fusion titanium 2019	fusion titanium 2019	5.617877098	0.047289131	0.015945817	0.006600609"
"fusion type	fusion type	0.119651708	0.566422485	0.202397038	1.630723528"
"future cop cars	future cop cars	0.942184274	0.369091268	0.87286566	0.249470019"
"future electric cars 2021	future electric cars 2021	0.748836397	0.349694265	0.527611999	2.250553449"
"future mustang models	future mustang models	8.148683875	4.743114228	0.116554948	1.508234219"
"future sedans	future sedans	0.409267491	0.429466154	0.059822295	34.68303124"
"fx 4	fx 4	0.478124166	0.368442556	0.595451081	2.792966228"
"fx4 package tyre	fx4 package tyre	0.270802811	0.965634182	0.89678579	0.675310853"
"fx4 reviews	fx4 reviews	0.443266608	0.426626531	0.635828072	0.32510627"
"tyre xlt 3.2	tyre xlt 3.2	0.27715534	0.079952982	0.247947446	2.967964576"
"tyre xlt 301a package	tyre xlt 301a package	0.869361761	0.927084001	0.481438921	0.37671993"
"tyre transit 350 hd xlt price	tyre transit 350 hd xlt price	0.663790375	0.279586719	0.946768079	5.233612519"
"tyre transit 5 seater van	tyre transit 5 seater van	0.646480384	0.933502655	0.306484764	0.628918878"
"tyre transit 6 seater	tyre transit 6 seater	0.045114114	0.547065514	0.953678995	2.467200326"
